PERIOD,STATE_ID,STATE,MIN_C,MEAN_C,MAX_C,PRECIPITATION_MM
2023-11-01,0,Mexico,13.1,19.9,26.8,50.4
2023-11-01,1,Aguascalientes,7.9,16.2,24.6,53.9
2023-11-01,2,Baja California,10.5,17.4,24.2,11.1
2023-11-01,3,Baja California Sur,17.5,23.2,28.9,2.9
2023-11-01,4,Campeche,21.7,26.5,31.3,133.4
2023-11-01,5,Coahuila,10.6,16.9,23.2,30.8
2023-11-01,6,Colima,22.2,28.0,33.8,20.6
2023-11-01,7,Chiapas,19.7,24.9,30.0,139.2
2023-11-01,8,Chihuahua,6.9,14.3,21.7,8.4
2023-11-01,9,Ciudad de México,10.4,17.3,24.2,34.2
2023-11-01,10,Durango,7.8,15.9,24.0,29.7
2023-11-01,11,Guanajuato,9.5,17.8,26.2,27.7
2023-11-01,12,Guerrero,18.9,25.7,32.4,45.9
2023-11-01,13,Hidalgo,10.0,17.4,24.9,33.3
2023-11-01,14,Jalisco,13.1,20.5,27.9,18.5
2023-11-01,15,Estado de México,6.9,14.5,22.1,77.5
2023-11-01,16,Michoacán,11.8,20.1,28.3,30.6
2023-11-01,17,Morelos,14.8,22.1,29.3,97.0
2023-11-01,18,Nayarit,19.6,26.2,32.8,22.4
2023-11-01,19,Nuevo León,11.6,18.1,24.6,92.1
2023-11-01,20,Oaxaca,16.2,22.9,29.6,70.3
2023-11-01,21,Puebla,10.5,17.7,24.9,67.3
2023-11-01,22,Querétaro,10.8,18.2,25.6,17.6
2023-11-01,23,Quintana Roo,22.6,26.8,31.1,159.1
2023-11-01,24,San Luis Potosí,13.8,20.3,26.9,67.4
2023-11-01,25,Sinaloa,17.8,25.3,32.8,13.5
2023-11-01,26,Sonora,12.1,20.9,29.7,1.5
2023-11-01,27,Tabasco,21.9,25.8,29.7,329.9
2023-11-01,28,Tamaulipas,14.8,20.6,26.4,71.8
2023-11-01,29,Tlaxcala,7.0,15.3,23.7,39.4
2023-11-01,30,Veracruz,16.0,20.6,25.2,130.1
2023-11-01,31,Yucatán,21.3,26.3,31.3,87.5
2023-11-01,32,Zacatecas,8.2,16.4,24.5,66.4
2023-12-01,0,Mexico,9.8,17.0,24.2,26.7
2023-12-01,1,Aguascalientes,5.4,12.5,19.7,43.1
2023-12-01,2,Baja California,8.1,14.8,21.5,12.8
2023-12-01,3,Baja California Sur,13.4,19.9,26.3,1.0
2023-12-01,4,Campeche,19.8,24.7,29.7,68.0
2023-12-01,5,Coahuila,8.0,14.6,21.2,8.0
2023-12-01,6,Colima,19.7,25.7,31.7,13.1
2023-12-01,7,Chiapas,17.8,23.2,28.7,80.0
2023-12-01,8,Chihuahua,1.4,10.5,19.6,3.3
2023-12-01,9,Ciudad de México,8.7,14.9,21.1,4.0
2023-12-01,10,Durango,3.8,12.8,21.8,3.7
2023-12-01,11,Guanajuato,7.5,14.4,21.4,39.3
2023-12-01,12,Guerrero,16.8,23.9,31.0,5.6
2023-12-01,13,Hidalgo,8.4,14.7,21.0,31.1
2023-12-01,14,Jalisco,10.4,17.1,23.7,37.6
2023-12-01,15,Estado de México,5.4,12.1,18.7,15.2
2023-12-01,16,Michoacán,10.0,17.6,25.2,25.4
2023-12-01,17,Morelos,12.5,19.8,27.1,3.5
2023-12-01,18,Nayarit,15.5,22.4,29.3,6.2
2023-12-01,19,Nuevo León,9.8,15.6,21.5,12.9
2023-12-01,20,Oaxaca,13.4,20.3,27.3,36.4
2023-12-01,21,Puebla,8.5,15.4,22.2,35.7
2023-12-01,22,Querétaro,8.1,14.0,19.9,23.8
2023-12-01,23,Quintana Roo,20.6,24.9,29.2,85.6
2023-12-01,24,San Luis Potosí,11.9,17.4,23.0,32.2
2023-12-01,25,Sinaloa,13.0,22.2,31.4,1.6
2023-12-01,26,Sonora,6.5,16.4,26.3,14.5
2023-12-01,27,Tabasco,20.6,24.7,28.7,136.7
2023-12-01,28,Tamaulipas,13.1,18.5,23.9,26.6
2023-12-01,29,Tlaxcala,4.6,12.6,20.6,16.9
2023-12-01,30,Veracruz,14.5,19.2,23.9,106.7
2023-12-01,31,Yucatán,19.0,24.0,29.0,65.4
2023-12-01,32,Zacatecas,5.1,12.6,20.0,21.9
2024-01-01,0,Mexico,8.9,16.6,24.4,17.0
2024-01-01,1,Aguascalientes,4.4,13.7,22.9,0.2
2024-01-01,2,Baja California,6.6,12.8,19.1,20.5
2024-01-01,3,Baja California Sur,11.6,18.0,24.4,1.3
2024-01-01,4,Campeche,20.2,25.5,30.7,52.7
2024-01-01,5,Coahuila,5.5,12.8,20.1,6.3
2024-01-01,6,Colima,18.4,25.3,32.2,0.6
2024-01-01,7,Chiapas,17.8,24.4,31.0,44.9
2024-01-01,8,Chihuahua,1.1,9.8,18.4,9.5
2024-01-01,9,Ciudad de México,9.2,16.4,23.6,0.7
2024-01-01,10,Durango,2.6,12.8,22.9,1.5
2024-01-01,11,Guanajuato,7.0,15.7,24.3,0.8
2024-01-01,12,Guerrero,16.6,24.2,31.7,0.8
2024-01-01,13,Hidalgo,8.5,16.5,24.5,7.8
2024-01-01,14,Jalisco,8.9,17.4,25.9,0.9
2024-01-01,15,Estado de México,4.4,12.9,21.4,2.1
2024-01-01,16,Michoacán,8.6,17.6,26.6,0.2
2024-01-01,17,Morelos,12.1,20.4,28.8,3.0
2024-01-01,18,Nayarit,13.0,20.4,27.9,0.1
2024-01-01,19,Nuevo León,6.9,14.4,21.9,8.8
2024-01-01,20,Oaxaca,14.4,22.2,30.0,17.0
2024-01-01,21,Puebla,8.7,16.5,24.3,15.2
2024-01-01,22,Querétaro,8.7,16.8,24.9,3.1
2024-01-01,23,Quintana Roo,21.3,25.8,30.3,96.0
2024-01-01,24,San Luis Potosí,11.4,18.2,24.9,4.9
2024-01-01,25,Sinaloa,10.9,19.7,28.6,0.9
2024-01-01,26,Sonora,5.2,14.4,23.5,24.7
2024-01-01,27,Tabasco,20.7,25.3,29.9,98.4
2024-01-01,28,Tamaulipas,10.8,17.2,23.6,9.1
2024-01-01,29,Tlaxcala,4.8,13.3,21.9,6.7
2024-01-01,30,Veracruz,14.3,19.6,24.8,60.0
2024-01-01,31,Yucatán,19.1,24.7,30.3,60.9
2024-01-01,32,Zacatecas,4.5,13.7,23.0,0.6
2024-02-01,0,Mexico,10.2,18.3,26.5,20.1
2024-02-01,1,Aguascalientes,5.1,14.5,23.9,35.8
2024-02-01,2,Baja California,7.9,13.6,19.3,28.5
2024-02-01,3,Baja California Sur,12.5,18.7,24.9,3.5
2024-02-01,4,Campeche,17.9,24.3,30.7,17.8
2024-02-01,5,Coahuila,10.3,17.6,25.0,16.1
2024-02-01,6,Colima,18.2,25.0,31.8,34.8
2024-02-01,7,Chiapas,16.5,23.9,31.3,16.8
2024-02-01,8,Chihuahua,4.0,12.6,21.2,11.6
2024-02-01,9,Ciudad de México,9.2,17.4,25.6,13.2
2024-02-01,10,Durango,4.6,14.6,24.6,31.3
2024-02-01,11,Guanajuato,7.9,17.4,26.8,14.8
2024-02-01,12,Guerrero,16.9,24.9,32.9,10.9
2024-02-01,13,Hidalgo,8.7,18.0,27.3,10.2
2024-02-01,14,Jalisco,9.9,18.9,27.9,31.2
2024-02-01,15,Estado de México,4.1,13.9,23.6,20.6
2024-02-01,16,Michoacán,9.2,19.1,28.9,15.9
2024-02-01,17,Morelos,12.5,22.0,31.4,18.7
2024-02-01,18,Nayarit,14.4,21.9,29.5,37.0
2024-02-01,19,Nuevo León,10.2,18.4,26.5,24.7
2024-02-01,20,Oaxaca,13.6,22.6,31.5,11.4
2024-02-01,21,Puebla,8.2,17.5,26.9,16.3
2024-02-01,22,Querétaro,9.2,18.6,28.0,9.5
2024-02-01,23,Quintana Roo,19.3,24.5,29.6,26.9
2024-02-01,24,San Luis Potosí,12.3,20.6,29.0,23.0
2024-02-01,25,Sinaloa,11.7,20.7,29.8,16.4
2024-02-01,26,Sonora,7.5,16.3,25.1,23.5
2024-02-01,27,Tabasco,19.0,24.6,30.3,33.4
2024-02-01,28,Tamaulipas,13.8,20.9,27.9,25.8
2024-02-01,29,Tlaxcala,4.0,14.3,24.6,11.7
2024-02-01,30,Veracruz,13.9,20.2,26.5,19.8
2024-02-01,31,Yucatán,16.0,23.3,30.7,17.7
2024-02-01,32,Zacatecas,5.2,15.2,25.1,37.6
2024-03-01,0,Mexico,12.5,20.7,29.0,8.2
2024-03-01,1,Aguascalientes,7.6,17.8,28.1,0.0
2024-03-01,2,Baja California,8.6,14.8,21.1,32.0
2024-03-01,3,Baja California Sur,13.3,19.7,26.1,4.4
2024-03-01,4,Campeche,22.5,29.2,35.8,7.2
2024-03-01,5,Coahuila,13.1,20.5,27.9,6.5
2024-03-01,6,Colima,17.0,24.6,32.1,0.1
2024-03-01,7,Chiapas,20.1,27.2,34.3,12.3
2024-03-01,8,Chihuahua,6.2,14.9,23.6,3.2
2024-03-01,9,Ciudad de México,12.1,20.3,28.4,0.1
2024-03-01,10,Durango,6.4,16.7,27.0,0.2
2024-03-01,11,Guanajuato,10.0,19.9,29.9,0.0
2024-03-01,12,Guerrero,17.7,26.0,34.4,0.0
2024-03-01,13,Hidalgo,11.9,21.2,30.4,5.4
2024-03-01,14,Jalisco,10.7,20.7,30.7,0.0
2024-03-01,15,Estado de México,6.4,16.4,26.5,0.1
2024-03-01,16,Michoacán,9.8,20.5,31.2,0.0
2024-03-01,17,Morelos,14.5,24.3,34.1,0.0
2024-03-01,18,Nayarit,13.6,22.1,30.7,0.0
2024-03-01,19,Nuevo León,13.7,21.4,29.1,18.7
2024-03-01,20,Oaxaca,16.4,25.0,33.7,9.0
2024-03-01,21,Puebla,11.3,20.3,29.2,8.3
2024-03-01,22,Querétaro,12.3,21.7,31.1,1.4
2024-03-01,23,Quintana Roo,23.6,28.2,32.8,14.1
2024-03-01,24,San Luis Potosí,16.9,24.9,33.0,3.2
2024-03-01,25,Sinaloa,11.9,21.7,31.6,0.9
2024-03-01,26,Sonora,8.3,17.4,26.6,16.7
2024-03-01,27,Tabasco,23.3,29.1,34.9,17.7
2024-03-01,28,Tamaulipas,17.7,24.4,31.0,18.5
2024-03-01,29,Tlaxcala,7.3,17.2,27.1,1.3
2024-03-01,30,Veracruz,18.0,24.0,30.0,15.7
2024-03-01,31,Yucatán,22.0,28.7,35.5,21.5
2024-03-01,32,Zacatecas,6.8,17.2,27.7,0.0
2024-04-01,0,Mexico,14.8,23.2,31.6,7.8
2024-04-01,1,Aguascalientes,10.5,20.4,30.4,0.0
2024-04-01,2,Baja California,10.1,16.8,23.5,4.4
2024-04-01,3,Baja California Sur,14.7,21.3,28.0,0.3
2024-04-01,4,Campeche,23.8,30.6,37.4,4.6
2024-04-01,5,Coahuila,17.7,24.7,31.8,7.0
2024-04-01,6,Colima,18.8,25.7,32.6,0.0
2024-04-01,7,Chiapas,21.4,28.3,35.3,38.9
2024-04-01,8,Chihuahua,9.3,18.6,28.0,1.3
2024-04-01,9,Ciudad de México,13.6,21.0,28.4,9.0
2024-04-01,10,Durango,10.0,20.2,30.3,0.5
2024-04-01,11,Guanajuato,13.1,22.3,31.6,0.5
2024-04-01,12,Guerrero,19.7,27.6,35.5,0.5
2024-04-01,13,Hidalgo,13.1,21.9,30.7,12.0
2024-04-01,14,Jalisco,13.2,22.7,32.2,0.2
2024-04-01,15,Estado de México,8.9,17.7,26.6,8.8
2024-04-01,16,Michoacán,12.9,22.8,32.7,0.6
2024-04-01,17,Morelos,17.1,26.1,35.1,0.9
2024-04-01,18,Nayarit,15.0,23.8,32.6,0.0
2024-04-01,19,Nuevo León,17.3,25.0,32.7,16.7
2024-04-01,20,Oaxaca,18.1,26.5,34.9,17.5
2024-04-01,21,Puebla,13.0,21.4,29.8,18.4
2024-04-01,22,Querétaro,14.6,23.3,32.1,4.5
2024-04-01,23,Quintana Roo,23.6,28.3,33.0,24.8
2024-04-01,24,San Luis Potosí,18.6,26.9,35.3,7.5
2024-04-01,25,Sinaloa,14.2,24.2,34.3,0.2
2024-04-01,26,Sonora,10.4,20.5,30.6,5.7
2024-04-01,27,Tabasco,24.2,30.3,36.3,14.3
2024-04-01,28,Tamaulipas,20.3,27.1,33.9,13.8
2024-04-01,29,Tlaxcala,9.0,18.3,27.6,19.0
2024-04-01,30,Veracruz,19.2,25.5,31.9,20.5
2024-04-01,31,Yucatán,22.1,29.6,37.1,17.0
2024-04-01,32,Zacatecas,10.2,20.2,30.2,0.7
2024-05-01,0,Mexico,18.5,27.0,35.5,11.0
2024-05-01,1,Aguascalientes,14.9,24.8,34.6,4.3
2024-05-01,2,Baja California,12.9,19.7,26.5,0.4
2024-05-01,3,Baja California Sur,17.9,24.4,31.0,0.0
2024-05-01,4,Campeche,26.3,33.4,40.4,18.9
2024-05-01,5,Coahuila,22.8,29.9,36.9,18.4
2024-05-01,6,Colima,20.1,26.8,33.5,0.0
2024-05-01,7,Chiapas,23.1,29.8,36.6,64.4
2024-05-01,8,Chihuahua,14.0,23.8,33.6,0.3
2024-05-01,9,Ciudad de México,16.1,23.6,31.1,33.5
2024-05-01,10,Durango,13.9,24.3,34.7,1.0
2024-05-01,11,Guanajuato,16.9,26.0,35.1,12.2
2024-05-01,12,Guerrero,21.4,28.9,36.4,8.5
2024-05-01,13,Hidalgo,17.6,26.2,34.7,10.2
2024-05-01,14,Jalisco,16.1,25.7,35.3,5.1
2024-05-01,15,Estado de México,11.6,20.5,29.5,25.3
2024-05-01,16,Michoacán,15.5,25.3,35.1,6.5
2024-05-01,17,Morelos,19.7,28.3,36.9,41.8
2024-05-01,18,Nayarit,18.0,26.5,34.9,0.0
2024-05-01,19,Nuevo León,22.7,30.1,37.6,43.7
2024-05-01,20,Oaxaca,20.3,28.5,36.6,18.5
2024-05-01,21,Puebla,15.9,24.4,33.0,29.7
2024-05-01,22,Querétaro,19.2,27.8,36.5,13.6
2024-05-01,23,Quintana Roo,26.5,30.8,35.0,0.3
2024-05-01,24,San Luis Potosí,23.6,32.0,40.4,7.8
2024-05-01,25,Sinaloa,18.0,27.7,37.5,0.0
2024-05-01,26,Sonora,13.5,24.4,35.4,0.0
2024-05-01,27,Tabasco,26.5,33.1,39.7,44.4
2024-05-01,28,Tamaulipas,25.5,32.0,38.4,22.5
2024-05-01,29,Tlaxcala,11.2,20.5,29.7,45.4
2024-05-01,30,Veracruz,23.0,29.7,36.4,6.5
2024-05-01,31,Yucatán,25.3,32.9,40.4,1.3
2024-05-01,32,Zacatecas,14.9,24.7,34.6,4.4
2024-06-01,0,Mexico,20.6,27.6,34.6,151.9
2024-06-01,1,Aguascalientes,16.2,23.3,30.4,106.5
2024-06-01,2,Baja California,17.5,24.4,31.4,4.3
2024-06-01,3,Baja California Sur,19.8,26.0,32.2,1.7
2024-06-01,4,Campeche,25.0,30.3,35.6,440.4
2024-06-01,5,Coahuila,15.1,21.1,27.1,57.6
2024-06-01,6,Colima,19.7,28.1,36.5,115.1
2024-06-01,7,Chiapas,22.1,27.3,32.5,439.3
2024-06-01,8,Chihuahua,23.9,30.0,36.0,38.7
2024-06-01,9,Ciudad de México,22.3,27.5,32.8,105.0
2024-06-01,10,Durango,16.1,24.8,33.6,48.7
2024-06-01,11,Guanajuato,21.6,28.0,34.4,133.5
2024-06-01,12,Guerrero,16.6,23.7,30.8,139.2
2024-06-01,13,Hidalgo,15.9,22.9,29.9,164.3
2024-06-01,14,Jalisco,18.5,25.8,33.1,127.3
2024-06-01,15,Estado de México,11.4,18.3,25.3,160.3
2024-06-01,16,Michoacán,16.3,24.3,32.3,99.3
2024-06-01,17,Morelos,19.2,26.3,33.3,321.3
2024-06-01,18,Nayarit,22.3,28.1,33.9,169.4
2024-06-01,19,Nuevo León,22.8,29.2,35.5,233.5
2024-06-01,20,Oaxaca,20.1,26.6,33.2,258.7
2024-06-01,21,Puebla,14.8,21.8,28.8,256.9
2024-06-01,22,Querétaro,17.9,24.7,31.6,136.0
2024-06-01,23,Quintana Roo,25.7,29.8,33.8,555.5
2024-06-01,24,San Luis Potosí,24.1,30.9,37.7,175.9
2024-06-01,25,Sinaloa,22.4,29.5,36.5,40.3
2024-06-01,26,Sonora,21.3,30.2,39.1,33.8
2024-06-01,27,Tabasco,25.2,30.4,35.5,330.8
2024-06-01,28,Tamaulipas,25.4,31.2,37.0,308.8
2024-06-01,29,Tlaxcala,10.9,18.4,25.8,130.1
2024-06-01,30,Veracruz,21.7,27.4,33.0,305.3
2024-06-01,31,Yucatán,24.7,30.2,35.8,438.2
2024-06-01,32,Zacatecas,16.5,24.3,32.0,91.1
2024-07-01,0,Mexico,20.6,26.5,32.4,153.8
2024-07-01,1,Aguascalientes,14.8,20.3,25.9,212.7
2024-07-01,2,Baja California,21.0,27.7,34.5,1.8
2024-07-01,3,Baja California Sur,23.3,28.9,34.5,6.4
2024-07-01,4,Campeche,24.6,29.6,34.6,143.6
2024-07-01,5,Coahuila,22.7,28.3,33.9,47.6
2024-07-01,6,Colima,23.4,28.5,33.5,412.3
2024-07-01,7,Chiapas,21.5,26.7,31.8,267.5
2024-07-01,8,Chihuahua,19.5,26.5,33.5,79.8
2024-07-01,9,Ciudad de México,13.8,19.2,24.7,145.6
2024-07-01,10,Durango,15.7,22.3,28.9,142.1
2024-07-01,11,Guanajuato,15.3,20.9,26.5,214.5
2024-07-01,12,Guerrero,20.9,26.7,32.5,256.0
2024-07-01,13,Hidalgo,15.7,21.3,26.9,162.3
2024-07-01,14,Jalisco,18.0,23.6,29.2,299.4
2024-07-01,15,Estado de México,11.0,16.8,22.5,267.3
2024-07-01,16,Michoacán,15.2,21.8,28.4,269.3
2024-07-01,17,Morelos,17.5,23.2,29.0,449.0
2024-07-01,18,Nayarit,23.5,28.3,33.0,289.7
2024-07-01,19,Nuevo León,21.5,26.8,32.2,86.8
2024-07-01,20,Oaxaca,19.1,25.0,30.9,236.1
2024-07-01,21,Puebla,14.1,20.0,25.8,252.9
2024-07-01,22,Querétaro,16.6,22.0,27.3,165.1
2024-07-01,23,Quintana Roo,25.5,29.5,33.6,183.2
2024-07-01,24,San Luis Potosí,20.3,25.6,30.9,236.1
2024-07-01,25,Sinaloa,25.3,31.6,37.9,150.2
2024-07-01,26,Sonora,25.0,32.0,38.9,94.9
2024-07-01,27,Tabasco,24.3,29.2,34.1,163.7
2024-07-01,28,Tamaulipas,24.1,28.9,33.7,145.1
2024-07-01,29,Tlaxcala,10.8,17.2,23.6,162.9
2024-07-01,30,Veracruz,20.2,24.9,29.5,303.4
2024-07-01,31,Yucatán,24.2,29.4,34.6,151.7
2024-07-01,32,Zacatecas,15.2,21.0,26.8,156.6
2024-08-01,0,Mexico,20.5,26.8,33.2,117.2
2024-08-01,1,Aguascalientes,13.8,20.6,27.5,86.6
2024-08-01,2,Baja California,20.2,27.1,34.1,3.0
2024-08-01,3,Baja California Sur,24.1,29.7,35.3,16.5
2024-08-01,4,Campeche,24.3,29.3,34.4,195.1
2024-08-01,5,Coahuila,24.0,30.2,36.5,21.6
2024-08-01,6,Colima,23.8,28.8,33.9,389.7
2024-08-01,7,Chiapas,21.4,26.6,31.8,270.1
2024-08-01,8,Chihuahua,19.3,26.6,33.9,56.8
2024-08-01,9,Ciudad de México,13.7,19.4,25.2,235.1
2024-08-01,10,Durango,15.9,23.6,31.2,63.7
2024-08-01,11,Guanajuato,14.6,21.0,27.4,106.5
2024-08-01,12,Guerrero,20.2,26.2,32.3,226.8
2024-08-01,13,Hidalgo,15.1,21.3,27.4,68.0
2024-08-01,14,Jalisco,17.5,23.6,29.7,239.4
2024-08-01,15,Estado de México,10.6,16.7,22.7,258.8
2024-08-01,16,Michoacán,15.0,21.7,28.4,229.2
2024-08-01,17,Morelos,17.3,23.0,28.7,415.4
2024-08-01,18,Nayarit,23.5,28.1,32.8,266.6
2024-08-01,19,Nuevo León,21.7,28.3,34.9,31.4
2024-08-01,20,Oaxaca,18.9,25.2,31.5,199.2
2024-08-01,21,Puebla,13.4,19.9,26.3,179.2
2024-08-01,22,Querétaro,16.0,22.2,28.4,55.7
2024-08-01,23,Quintana Roo,25.1,29.6,34.0,132.0
2024-08-01,24,San Luis Potosí,19.7,26.3,32.8,43.8
2024-08-01,25,Sinaloa,24.8,30.7,36.7,209.9
2024-08-01,26,Sonora,24.5,31.5,38.5,94.9
2024-08-01,27,Tabasco,24.2,29.2,34.2,219.5
2024-08-01,28,Tamaulipas,24.3,30.1,35.9,46.8
2024-08-01,29,Tlaxcala,9.9,16.9,23.9,116.7
2024-08-01,30,Veracruz,20.4,25.2,30.1,210.7
2024-08-01,31,Yucatán,23.8,29.4,34.9,190.8
2024-08-01,32,Zacatecas,14.3,21.5,28.6,63.7
2024-09-01,0,Mexico,19.4,25.7,31.9,145.9
2024-09-01,1,Aguascalientes,14.3,20.1,25.9,136.1
2024-09-01,2,Baja California,17.8,25.1,32.5,0.0
2024-09-01,3,Baja California Sur,22.7,28.1,33.6,30.0
2024-09-01,4,Campeche,24.6,29.7,34.7,171.8
2024-09-01,5,Coahuila,20.7,26.3,31.9,82.8
2024-09-01,6,Colima,24.0,28.5,33.0,555.7
2024-09-01,7,Chiapas,21.5,26.5,31.5,331.3
2024-09-01,8,Chihuahua,15.8,23.6,31.4,37.0
2024-09-01,9,Ciudad de México,14.3,19.3,24.3,159.6
2024-09-01,10,Durango,15.1,22.1,29.1,79.1
2024-09-01,11,Guanajuato,15.0,20.7,26.3,115.4
2024-09-01,12,Guerrero,20.8,26.3,31.7,561.2
2024-09-01,13,Hidalgo,16.2,21.5,26.8,102.1
2024-09-01,14,Jalisco,18.0,23.9,29.8,224.1
2024-09-01,15,Estado de México,11.4,16.8,22.3,232.8
2024-09-01,16,Michoacán,15.3,21.6,28.0,310.8
2024-09-01,17,Morelos,17.7,22.8,27.9,497.2
2024-09-01,18,Nayarit,23.8,28.5,33.3,186.7
2024-09-01,19,Nuevo León,21.2,26.4,31.6,120.8
2024-09-01,20,Oaxaca,19.2,24.7,30.3,356.9
2024-09-01,21,Puebla,14.2,19.6,25.0,239.2
2024-09-01,22,Querétaro,16.7,22.2,27.7,88.3
2024-09-01,23,Quintana Roo,25.4,29.7,34.0,185.4
2024-09-01,24,San Luis Potosí,19.8,25.7,31.6,91.2
2024-09-01,25,Sinaloa,24.1,30.7,37.3,117.3
2024-09-01,26,Sonora,21.6,30.2,38.8,11.8
2024-09-01,27,Tabasco,24.7,29.6,34.5,271.6
2024-09-01,28,Tamaulipas,23.7,28.7,33.7,148.3
2024-09-01,29,Tlaxcala,10.8,16.6,22.4,144.2
2024-09-01,30,Veracruz,21.2,25.9,30.5,229.4
2024-09-01,31,Yucatán,24.2,29.3,34.4,230.3
2024-09-01,32,Zacatecas,14.3,20.5,26.8,77.9
2024-10-01,0,Mexico,16.3,23.5,30.6,71.9
2024-10-01,1,Aguascalientes,9.7,17.7,25.7,11.8
2024-10-01,2,Baja California,14.0,22.0,30.1,0.0
2024-10-01,3,Baja California Sur,21.4,27.5,33.7,0.1
2024-10-01,4,Campeche,23.0,27.5,32.0,200.3
2024-10-01,5,Coahuila,17.0,24.0,30.9,3.0
2024-10-01,6,Colima,22.9,28.3,33.8,91.5
2024-10-01,7,Chiapas,20.8,25.3,29.7,231.7
2024-10-01,8,Chihuahua,11.8,21.0,30.1,2.1
2024-10-01,9,Ciudad de México,11.4,16.9,22.4,45.5
2024-10-01,10,Durango,10.5,19.7,28.8,4.9
2024-10-01,11,Guanajuato,11.1,18.4,25.7,6.7
2024-10-01,12,Guerrero,19.3,25.4,31.5,99.1
2024-10-01,13,Hidalgo,12.3,18.3,24.4,40.3
2024-10-01,14,Jalisco,14.5,22.0,29.5,45.6
2024-10-01,15,Estado de México,7.8,14.5,21.2,54.6
2024-10-01,16,Michoacán,12.2,20.0,27.8,34.5
2024-10-01,17,Morelos,15.2,21.3,27.5,119.1
2024-10-01,18,Nayarit,22.7,28.3,33.9,51.9
2024-10-01,19,Nuevo León,16.0,22.9,29.7,39.8
2024-10-01,20,Oaxaca,17.4,23.2,29.1,219.5
2024-10-01,21,Puebla,11.6,17.6,23.7,127.7
2024-10-01,22,Querétaro,12.4,18.9,25.4,11.9
2024-10-01,23,Quintana Roo,23.7,27.9,32.1,339.8
2024-10-01,24,San Luis Potosí,16.1,23.0,29.9,24.6
2024-10-01,25,Sinaloa,22.7,30.3,38.0,18.3
2024-10-01,26,Sonora,17.9,27.4,36.8,1.9
2024-10-01,27,Tabasco,23.1,27.0,31.0,379.7
2024-10-01,28,Tamaulipas,19.7,25.7,31.8,62.4
2024-10-01,29,Tlaxcala,7.6,14.5,21.4,72.7
2024-10-01,30,Veracruz,18.8,23.3,27.8,330.4
2024-10-01,31,Yucatán,22.4,27.0,31.6,250.7
2024-10-01,32,Zacatecas,9.5,17.9,26.4,10.5
2024-11-01,0,Mexico,12.4,20.3,28.2,17.5
2024-11-01,1,Aguascalientes,8.1,17.6,27.2,0.0
2024-11-01,2,Baja California,7.5,14.9,22.4,1.7
2024-11-01,3,Baja California Sur,14.9,21.3,27.7,0.3
2024-11-01,4,Campeche,21.3,26.5,31.6,72.4
2024-11-01,5,Coahuila,13.2,20.5,27.8,4.9
2024-11-01,6,Colima,22.0,27.5,33.0,2.9
2024-11-01,7,Chiapas,19.3,24.6,29.9,91.4
2024-11-01,8,Chihuahua,5.1,14.7,24.2,3.5
2024-11-01,9,Ciudad de México,9.8,17.4,25.0,14.6
2024-11-01,10,Durango,6.7,17.4,28.0,0.7
2024-11-01,11,Guanajuato,9.7,18.7,27.6,1.2
2024-11-01,12,Guerrero,18.7,25.5,32.3,7.9
2024-11-01,13,Hidalgo,10.5,18.5,26.5,20.8
2024-11-01,14,Jalisco,13.0,21.3,29.6,5.7
2024-11-01,15,Estado de México,5.2,13.9,22.6,13.1
2024-11-01,16,Michoacán,10.7,19.7,28.6,8.8
2024-11-01,17,Morelos,13.1,20.8,28.5,10.1
2024-11-01,18,Nayarit,18.7,25.4,32.1,6.6
2024-11-01,19,Nuevo León,15.0,21.7,28.4,3.0
2024-11-01,20,Oaxaca,15.3,22.7,30.1,26.0
2024-11-01,21,Puebla,9.2,17.4,25.6,27.7
2024-11-01,22,Querétaro,11.2,19.6,28.0,3.1
2024-11-01,23,Quintana Roo,22.1,26.7,31.3,129.3
2024-11-01,24,San Luis Potosí,15.3,22.9,30.4,4.0
2024-11-01,25,Sinaloa,14.7,23.9,33.2,1.5
2024-11-01,26,Sonora,7.8,18.0,28.2,2.5
2024-11-01,27,Tabasco,22.0,26.6,31.1,94.2
2024-11-01,28,Tamaulipas,18.6,24.4,30.2,7.6
2024-11-01,29,Tlaxcala,4.8,14.0,23.2,14.6
2024-11-01,30,Veracruz,16.8,22.3,27.8,48.8
2024-11-01,31,Yucatán,20.8,25.8,30.9,67.0
2024-11-01,32,Zacatecas,7.9,17.8,27.7,0.2
2024-12-01,0,Mexico,9.9,18.0,26.0,13.4
2024-12-01,1,Aguascalientes,5.4,14.7,24.0,1.7
2024-12-01,2,Baja California,6.4,14.0,21.7,0.1
2024-12-01,3,Baja California Sur,12.9,19.6,26.3,0.0
2024-12-01,4,Campeche,19.0,24.3,29.7,24.0
2024-12-01,5,Coahuila,9.7,16.8,23.9,4.2
2024-12-01,6,Colima,20.0,26.5,32.9,1.5
2024-12-01,7,Chiapas,17.2,22.8,28.5,46.0
2024-12-01,8,Chihuahua,2.6,12.1,21.7,0.1
2024-12-01,9,Ciudad de México,8.2,15.5,22.8,3.0
2024-12-01,10,Durango,3.8,14.3,24.8,5.8
2024-12-01,11,Guanajuato,7.3,16.0,24.8,3.7
2024-12-01,12,Guerrero,16.3,23.8,31.4,2.2
2024-12-01,13,Hidalgo,8.0,15.7,23.5,24.2
2024-12-01,14,Jalisco,10.7,19.3,27.9,1.8
